Business Category,Business Name,Review Date,Review ID,User ID,Number of Records,Stars
Bars,Hyde Bellagio,1/31/2015,f4ukea6Eas94PSGtEpO-vQ,49eiiFvvoazGXiH4vRQNMQ,1,5
Bars,MIX,1/31/2015,ldm6ftkRA4FO_wCzu3CPlw,O0R4bxeIgwhTqb3r-0yrGA,1,5
Restaurants,Brio Tuscan Grille,1/31/2015,2WR04uwZXi5yJvqNjV2jxg,d6W7jMKvAVWB7lbjkOPcxQ,1,5
Restaurants,Buddy V's Ristorante,1/31/2015,MGtk1aFqcnv8Ya6jXB1Tug,RWOt8qGkKpt2T4ABPqngnA,1,5
Restaurants,Margaritaville,1/31/2015,n7msLsqggkx5glcJ4swLkA,VleHp7XuMnrs6jiDcJMLYw,1,3
Bars,Azuza Hookah Lounge & Cafe,2/1/2015,LrPzavDiWi_yF0_-ugy8JQ,gtfBObJUlm_jh7OSbImpCg,1,5
Bars,Eastside Lounge,2/1/2015,KMx-mpmdK6PgGP5Xsbuakw,ay0jwqzU3llVWG6EIe37eQ,1,2
Bars,Fleming's Prime Steakhouse & Wine Bar,2/1/2015,GgKxgquNVe6etuBTmp0kLQ,VGd71AE2briy3xm98FY1Qw,1,4
Bars,Park on Fremont,2/1/2015,D1HVUVjmYBL1ltRPkOFz2Q,n8BYRz0aKLgW9NXygUwW4g,1,4
Restaurants,Il Fornaio,2/1/2015,D4k_ELB8ltuL4_dpc-YTvw,b6D1nQTnVPX0Qm5j7gkTRQ,1,5
Bars,BJ's Cocktail Lounge,2/2/2015,Mmy6s1WyrI9UQc2CdtKdiw,8y2P_bF1qwVnVujAyer7VA,1,5
Bars,Frankie's Tiki Room,2/2/2015,7zi9jXJaIpanrgpOsDVu4Q,ucS41Inrhg3vMIEOx3DIJw,1,5
Bars,Fun Hog Ranch,2/2/2015,_2LiOITPL7LQ_mNi3NJA7g,lcqiiyCOmFZpgjQAJgQtCQ,1,1
Bars,The Tap House,2/2/2015,BR2O7OahkWH4dnjrAyvUNg,IEP9n1zYdPZtiB8GWdC1TQ,1,5
Restaurants,Brio Tuscan Grille,2/2/2015,DV80fXpkUNybEJbvfXEXkA,oSPancvFx0jf_kIcdgXoVw,1,4
Restaurants,Margaritaville,2/2/2015,9707Jxl-5oTQal07ZjyY4g,904f7f0ZINvpHNlf-N6D4A,1,5
Bars,Embers,2/3/2015,xVfO2XUXWE8SQ_GvPF44Xw,OMQfwlfvFmt7e9E2b_sa3g,1,5
Bars,Rose. Rabbit. Lie.,2/3/2015,75TnqTD2HjkODKXuLQtHAw,5CXzx8dsA6so6xaeOavuAQ,1,5
Bars,Señor Frog's,2/3/2015,cxIvcVGGgDmh6bHvvzuhHw,PyCEV0hEr2V_nuyXfoGSHQ,1,4
Restaurants,Mizumi,2/3/2015,IBL0z1u0lRD3cq6W71bdyQ,hgAA8Qx5UwN2zfTmG52fAQ,1,2
Bars,Cloud 9 Hookah Lounge,2/4/2015,iSxsTC5LPHjW7637fAGKcQ,1g3NhA3rQlzcAGWgBieOqQ,1,1
Bars,El Sombrero Cafe,2/4/2015,EwYPd09RCTzMtazJzTF5kw,TtZ6u2n0pHtWoOjk6qqOzg,1,3
Restaurants,Dal Toro Ristorante,2/4/2015,TXWGtJ2HKCfZENOPn_RATQ,Z5EpaYg4vma-ffFNwCx23Q,1,2
Restaurants,Olive Garden Italian Restaurant,2/4/2015,YsCSbeq_Sua04c1Q15QHlA,iouNLzK2mt5OF35igS-DHA,1,2
Bars,Blue Martini,2/5/2015,VI1JITWIIl6XPctbzpeiyw,Wx0d8jCqhDpX0Amblsc1pQ,1,2
Bars,Diablo's Cantina,2/5/2015,Hm8TDKGwwXAN8IWIkyxhtA,21KpqrNgthw7CQSumLbL9w,1,2
Bars,The Peppermill Restaurant & Fireside Lounge,2/5/2015,13ziyqJkMlBYMeGcdsCmog,KamVh0DPxZJHRJkYrWcB1w,1,3
Bars,King's Room,2/6/2015,ig--5xoUMixLiwumetS6RQ,SPYHHw93BPbGInahA3bkEw,1,1
Bars,Nacho Daddy,2/6/2015,2tOaECwvBWVBJ-SEhHeiGg,4Bh4Qv3Y4dwlub8TJfeguQ,1,4
Bars,Rose. Rabbit. Lie.,2/6/2015,,iucKmLE-Q6I6dAI0ttR85Q,1,4
Restaurants,Buca di Beppo,2/6/2015,dZHsIsfezKaBgk77kMjoYg,TP0uwE_WffcQlO-3gf6tzQ,1,1
Restaurants,Country Club,2/6/2015,j2QMQVE0hq4wAHujms8j0A,tUaYPkP8k5bBaHJ58y1yHg,1,4
Bars,Aces Bar & Grill,2/7/2015,xepcazLvHZGke9qAeB-2IA,gxIcRvCD5-FGPilVBFddOA,1,5
Bars,Chayo Mexican Kitchen + Tequila Bar,2/7/2015,O5PRFYLvAwFUdBlv_ejPmQ,I1zM2-ZduoROyCO8CiqUtA,1,5
Bars,Hyde Bellagio,2/7/2015,MvfPZHW2ZRQWCJYBZZVlGA,iucKmLE-Q6I6dAI0ttR85Q,1,4
Bars,Level 107 Lounge,2/7/2015,pYfaC-UFGhmCkpTXZrx9_w,nF1L-f4l1DfghyHVZXUR7Q,1,4
Bars,Rose. Rabbit. Lie.,2/7/2015,TXoEtNNr-QdTg7KodPckAg,3FMdOQ2g9ANQgV33FtxW8A,1,2
Restaurants,Trattoria Reggiano,2/7/2015,ZUQRl2mj1lwewxCu0gIqiw,fUh377S-JWMpqHRIkS1f6g,1,3
Bars,Wolfgang Puck Bar and Grill,2/8/2015,trciRoCJKqHCi5ExTyZZFg,8KtNAgyoLS2pUGQONxx0vQ,1,3
Bars,Park on Fremont,2/9/2015,L7IYlaIlhAuKsd9EK4QnFA,gsdSJTKtaLtjynSD6hgQVw,1,4
Bars,The Chandelier,2/9/2015,sRQbO6aWyVY776Hwwf7eGQ,jE5xIZ5ZyVsYwcC-0agyYQ,1,5
Restaurants,Olive Garden Italian Restaurant,2/9/2015,ybuDMvffzhIQQ60UmZfRyA,CgoY-GMVUsZJdbsPM1OEmA,1,4
Bars,Aces & Ales,2/10/2015,9M7FTXVBB-pEmv_NuaWhdg,XHkzCzmIAB3DnjQO7v6jww,1,3
Bars,Cornish Pasty Co.,2/10/2015,Wp_ikVZ1Lf_Je4Zbd_bCCg,KSWrZDKsUCcRvLqpnwtRGA,1,5
Bars,CUT,2/10/2015,,n7Tzk_UhPEtSa_T6j8tFXg,1,5
Restaurants,Bacio,2/10/2015,_MC5gge-L72izXbr41qq8Q,KIKmorsGu-a86NwcoTTiTQ,1,4
Restaurants,Parma By Chef Marc,2/10/2015,RH9-ozmNPVFCIsPmEaSMqA,fqmZGwz4fFNXUB1taWW-WQ,1,1
Bars,Andrea's,2/11/2015,795Fg8vsC6SbSvzpVWKWTA,BN32Oqcyi1uL9YU3XQYb3Q,1,4
Bars,PBR Rock Bar & Grill,2/11/2015,jeYr0L5TIIOM4vx5M9rL3g,zPYfdSSKa1IkMFCfWErGeg,1,2
Restaurants,Cafe Volare,2/11/2015,G4HCh9Ro8i-qcObAzyXG7A,6l_ATA06SBvvPDMvMiKQgw,1,2
Restaurants,Scarpetta,2/11/2015,ct4PTqRUo_0djqReLFCV5Q,3gIfcQq5KxAegwCPXc83cQ,1,4
Bars,Don't Tell Mama,2/12/2015,nYsaKMgA092jO9WMUeFjjw,t6QAnX66QlTsa2g0pE-H5Q,1,4
Bars,Commonwealth,2/13/2015,wr1yGNG_4tnQlwiUxxjQ0A,bOatz7BH4oEyzpim6bjrcg,1,4
Bars,Cornish Pasty Co.,2/13/2015,hIFhDKCdgCphNgdKsurUoA,ZZXSK75aq25RQgo2eG-EbQ,1,4
Bars,Park on Fremont,2/13/2015,mziHEmYZQHLkxXD8bUAnbQ,bOatz7BH4oEyzpim6bjrcg,1,2
Bars,Mob Bar,2/14/2015,XXM1cAmb1VW_e2CVA6nsqA,JCAMf5uqifwWFqQReaDN0A,1,3
Bars,Piranha Nightclub,2/14/2015,9yu8eoY-IHnMqHhDiweR0Q,3Y27vBOZzbkBhelwqu0rIQ,1,4
Bars,Rose. Rabbit. Lie.,2/14/2015,nULeFAUDzV0K_B3So2zqWw,Fw6JlLpwcg1abSIYedbQJA,1,2
Bars,Zodie's,2/14/2015,uRZt4D6jEAx9CQdpXTa4xg,EjVJIn6NVH-fc7LffL1LYg,1,5
Restaurants,Olive Garden Italian Restaurant,2/14/2015,E6ZByz-YWpkq_5udCvWbRA,5ZlrjJ7yMiEfZq2YnqFPkQ,1,4
Bars,Hacienda Del Rey,2/15/2015,TdhfhYbZ3WHtZIYuY0oOiA,jbsIg4bpl3oaNmbz4mrvRQ,1,2
Cafes,The Bagel Cafe,2/15/2015,uEh1ffV3PQ-lACjvqgMc2g,RKVUU3Iwg6GN2kAk0WjXYA,1,2
Restaurants,Brio Tuscan Grille,2/15/2015,MA0MycMfxQ1qTazGTeclaA,K65-2VsS6SwsFlOgzii-8w,1,2
Restaurants,Scarpetta,2/15/2015,Pcm6H5lfTAs85sxSckMfJw,MXeqeJ8HsQF1OiYI_XlrLQ,1,5
Restaurants,Trattoria Reggiano,2/15/2015,QwbW7BMALYomwnMdEPXaxA,g71ynXJkxsXp2gCqdWcs9A,1,4
Restaurants,Wolfgang Puck Pizzeria & Cucina,2/15/2015,wNsNB6I5baAEiSYmmNPYZw,t57LnzTE0T_9o-sWQkK_TA,1,1
Bars,Fleming's Prime Steakhouse & Wine Bar,2/16/2015,XRNV8IN1B6zVRpnaRgC9hg,WD6asPwvq7K8itTyxMFmlA,1,5
Restaurants,Buddy V's Ristorante,2/16/2015,9cnkmqGlVLIEXtrHzRR3RQ,GKaExnD1ElNiIRUM-0Zeqg,1,1
Restaurants,Buddy V's Ristorante,2/16/2015,xUOJb2ylj8GZnrqyHoGmfw,iQTOwoJxHobk4kidfUIW9Q,1,4
Restaurants,Mezzo Bistro and Wine,2/16/2015,oVBcVe3YkuCElwDOYKAdvQ,Z2VQxuQ_hhJi_zfAnUJcZw,1,5
Restaurants,Pasta Fresh,2/16/2015,2CWXPwvfwBKT82UIlLhVOw,ia1nTRAQEaFWv0cwADeK7g,1,5
Restaurants,Sinatra,2/16/2015,DWPA4EhO-UsZVywmdW7hpQ,RZijoU1yaze7SDN8NSNt7A,1,5
Bars,Carnaval Court Bar & Grill,2/17/2015,forEMh8v3JHOBeRXLEgRhQ,OZfcuoU9kyVgyzcPee_4cw,1,4
Bars,Chayo Mexican Kitchen + Tequila Bar,2/17/2015,yCi8_375fnSs7YqNkBBPkw,a1THqVs9gQtu_GAQXPLuig,1,1
Bars,Panevino Restaurant,2/17/2015,ww_Qe3-cYLebjSJE4zqynw,mQNkYgA-a3KXhP7S08scIA,1,5
Restaurants,Parma By Chef Marc,2/17/2015,GtkVXmI6IzzAeF8MPGzpmA,Vc448k1yKmS03GPIc_NXXw,1,5
Restaurants,Brio Tuscan Grille,2/18/2015,6ZlUrolZl8-9Gfv3Zenf_A,wdk23Z76EwJCMO2Qywx2-g,1,5
Bars,La Casa Cigars & Lounge,2/19/2015,81TgdEl_Pzko9dBTUqtXFw,xQG_s1LkXzOVPLOIYpngjg,1,1
Bars,Badlands Saloon,2/20/2015,JbogjFE4Ba3IdVV-T82wTw,wD2G9V91N08pG9sJ-3hVIA,1,5
Bars,Slice of Vegas,2/20/2015,AbkRS74LtFwjFgLEQkpmqg,brPRPh0zO-lfoiEJlNRLmw,1,5
Bars,Tequila Bar and Grill,2/20/2015,OV5yEucpgxD_kOMHkJM3nQ,WMQxH-6zZOgzZuJB4zemHA,1,3
Restaurants,Allegro,2/20/2015,mes_e-LJK66qtYaSknDgoQ,T9XyrG42521vgrHKQMBeVw,1,3
Restaurants,Bartolotta Ristorante di Mare,2/20/2015,Vc_SDwMWNkwrEs5Ic2xsMA,27Nf__I_M58pjtBEon6lJw,1,1
Restaurants,Allegro,2/21/2015,,pTCuf66nOSqX_RV3IML7EQ,1,4
Restaurants,Buddy V's Ristorante,2/21/2015,,D0fV9JwkOPxNsbtSA_lu4w,1,4
Restaurants,Ferraro's  Restaurant & Wine Bar,2/21/2015,E7b4T9-vaQZ1bIBM-qNFsQ,4IXrPP5SpLeFziRxh-hxpg,1,5
Restaurants,Sicily's Pizza,2/21/2015,hgITghV_CjKLss1syZo9ww,_kjenHnyhQJoKIOYWwwhgg,1,2
Bars,Ceo Hookah Lounge And Bar,2/22/2015,qZRdN0dpxcz4ul8XqBCF3A,QObxLjm1gLFlGtrYWJmNow,1,3
Bars,The Deuce Lounge,2/22/2015,SQsr4yFqsASiyboziNg6eQ,nbhtOgefD8vIqQiwHDaRGg,1,5
Cafes,Dim Sum Cafe,2/22/2015,I1F9rvhXzS9tYhHZKDy0Cw,TlBlV5aru5FsvCgF99Qydg,1,2
Restaurants,Amore Taste of Chicago,2/22/2015,RNAgdSSK5iBIwc0jfjGSfg,INWQK1GWW8gv3EZB-JH6XQ,1,5
Bars,CUT,2/23/2015,pCHyWf3QvlHWW68EB7B-ZA,kMF-xaou3PEH9o8aMuhV_w,1,5
Bars,Hogs and Heifers,2/23/2015,0TOJI2MqZTTC8uleSpPf0Q,K-_p8TUzvIJvo7Ciphcuqw,1,1
Bars,The Blind Pig,2/23/2015,wCRtl2hIMjZ9R1ucj-sahA,CY5c3_SWo5hJfc82mGOtJQ,1,5
Restaurants,Lupo,2/23/2015,tmZZhAibfkH9dkRtAIzftQ,R0nLKkdi3qbRgfD4eYXq8g,1,3
Bars,CUT,2/24/2015,icK0Gi331RtLfQ6tespwAQ,4G_0tRg_p-anD7keCGpO_g,1,5
Bars,CUT,2/24/2015,XMVVPXQeByil9wS-1lPc9g,lHbeDjwP3jUAud5598-WXA,1,5
Bars,Gold Spike,2/24/2015,7MZq5ab6oCIiZJyBaCUh9A,n1BWg2ZfGb8zemNMnBZFDA,1,4
Bars,Lagasse's Stadium,2/24/2015,2iZ96yjV6cP81Zh0y2ks7Q,Ur388nOdFnZeLxDYftf3TA,1,3
Bars,Mad Matty's Bar & Grille,2/24/2015,LnKmVvRz1ZSZQo8sOkEvtQ,zPp7m6oDCDz0A4FxFQMkYw,1,4
Bars,Scarlet Bar,2/24/2015,9lQKp_qNepSzUMYTS56fJQ,rUBDY8uN12QX07G8u7HXyQ,1,5
Restaurants,Bartolotta Ristorante di Mare,2/24/2015,YNaA2-eflz9iD7Zmp9-AWA,MR1X9tO3YsYfsF9lY4nOQQ,1,4
Restaurants,Mac Shack,2/24/2015,XyxyifuUQf8t1Yp7O5WDEA,WaadgVcGvWR4tdIQAtgFdw,1,4
Restaurants,Mizumi,2/24/2015,o7i_7Br4BDY5zUSOIgYyNQ,lHbeDjwP3jUAud5598-WXA,1,4
Restaurants,Scarpetta,2/24/2015,_nJXKzWLkcq8ir_FNHDJnw,c7kvyDjNE9g1rmeCo3BjuQ,1,5
Restaurants,The Sicilian Restorante,2/24/2015,RGqfOuOhd2dzk3i0hwKDKw,n1BWg2ZfGb8zemNMnBZFDA,1,2
Bars,McMullan's Irish Pub,2/25/2015,OI6BA3Rto6HsI8FMkyt0iA,kMKGMnsBTNdT49ARFPAsGQ,1,5
Bars,Mob Bar,2/25/2015,tZV7iiZfQX1cLT3m232x9w,eOUd8YjZISG75y5zkikk1Q,1,1
Bars,SUSHISAMBA Las Vegas,2/25/2015,YKxr24q2fruBZYxngVlv5Q,jilzpqYoFO-gM3dMt2BvvQ,1,5
Restaurants,Brother's Italian Bistro,2/25/2015,sTolJXH_jJmWmfj1Ks87Pw,ck3pXc6VnXkYucB_CQcovg,1,1
Restaurants,Casa Di Amore,2/25/2015,8SFnE9ghBNRxY8VbCFoxUg,N7wNlo3_EaHUWHiFDyGh5g,1,3
Bars,Buffalo Wild Wings,2/26/2015,SMs6C0g4d7NeXECaoUeFhA,A77Yq9wvaDwGceg7UI8NVg,1,4
Bars,Mandarin Bar,2/26/2015,sZBZ5EHinshTnHTpR0MSiw,xT3nCjsC6LHtrid-0LWQ_w,1,2
Bars,The Lady Silvia,2/26/2015,bTSL-ujcEo0fsDDMBZ7mhA,oGJOY8nY81A1IgPAT_KXGw,1,5
Restaurants,Brio Tuscan Grille,2/26/2015,lk9kwQOBYFtn-2DxVoSrlA,12GDbDND8Kex7MsxB4e8Og,1,5
Restaurants,Buddy V's Ristorante,2/26/2015,mSmdHGS9Ja3R3ROHGB3uRw,wsA9kEzZ8QMn7g-NuHXSJA,1,4
Restaurants,Salvatore's,2/26/2015,rSJ_adUNeCnFwpIupAxVoA,wcspCwHj1kGIzYVM_IHdcA,1,5
Bars,Frankie's Tiki Room,2/28/2015,uuDxaG-wGQrlxPV1BMwYQQ,aJ_WN6XfI0XeVtmrPQbWuQ,1,5
Bars,Rose. Rabbit. Lie.,2/28/2015,O3r_8x5Y4JTq7mXahQ4brQ,PTQ4JM73S5Sl_TvIEiMzog,1,4
Bars,SUSHISAMBA Las Vegas,2/28/2015,3CzGLopWh8o19eglEpfAvQ,qa50nkC5QFrE47ME7K4zlw,1,5
Cafes,Fresh Mama,2/28/2015,RVc56hTum-OESPavmXO0ow,Ox7DnjGXOOeCd5LGx23jNw,1,2
Bars,Chayo Mexican Kitchen + Tequila Bar,3/1/2015,kF8X9BZunH51x1WbkvMheQ,_l6LD7f0kWpkcolQ9bdP_w,1,4
Bars,Mob Bar,3/1/2015,fmqmRmLq6wotAkzcI6EAUA,TUa2lq7MZ7_dKKVDDKRLIw,1,5
Restaurants,Battista's Hole In the Wall,3/1/2015,,TXXydQ7RgEpAPJh1YIp2zA,1,5
Restaurants,Martorano's,3/1/2015,gFX-1lYQXzS4c7TMhr3mrA,vZTMpshIUAVTQzjhfyqN-A,1,5
Restaurants,Wing Lei,3/1/2015,wfuEHw3fWia50hC5Yfi04w,XpxK7cAT4R3wQjHOZccasw,1,4
Bars,Azuza Hookah Lounge & Cafe,3/2/2015,n1qAomEYKGNaHFCl4VjIqA,Hua-OqvZ3aWAzed7KpWNgQ,1,5
Bars,Mulligans Landing,3/2/2015,ILJFPMtQodlK2R7cFlID9A,2xgvMsY8EQD_NGc6l1Pj0g,1,3
Bars,Piranha Nightclub,3/2/2015,3oO3f2HW9OGGiTJ-cXOpRQ,RLgauFovW4634gZJlRCfzA,1,4
Bars,She by Morton's,3/2/2015,OyNE4BPxFQ6XhcDG9H0b-g,C6wP3TzOYV_vKvUzh6IoCQ,1,4
Bars,Tommy Rocker's,3/2/2015,9cfUWcdipSHsSeas40pUOg,wi6_QE6XhHjcIYI_zP0BQQ,1,5
Cafes,The Bagel Cafe,3/2/2015,iy-hjwv_GrvvMswLknXt7g,SicbPpGwJbMOhYiCuXJv9A,1,1
Bars,SUSHISAMBA Las Vegas,3/3/2015,Gch3ciaoTdFVM79SmM9WXw,qtaXru23k-37b5L5jLDJOQ,1,5
Bars,The Chandelier,3/3/2015,bsx8QdaGiNguSJuPBs6Y9g,uHPanuM45jKlLfkfI6DBSw,1,4
Restaurants,Carmine's,3/3/2015,JYFYsfDE_N8u8H5WDYr8EA,5TexH7m0fEUM-qKF23nYTQ,1,4
Restaurants,Otto Enoteca Pizzeria,3/3/2015,z-QneRJ9hgrP5HPNRUyAwA,srpdiDC8rj52aSq26WCYTg,1,5
Bars,Rhumbar,3/4/2015,3aaN7LPW5X1t4kcAynlXHw,doNamOIq4WZnaTtlfh9HLg,1,5
Bars,SUSHISAMBA Las Vegas,3/4/2015,fY7wv7gggbxC0skV_fBfSQ,qf-qXBys062QRrdrX_Tq3g,1,2
Restaurants,Wolfgang Puck Pizzeria & Cucina,3/5/2015,lzlTnbH4svkTU3xZV4eoJw,NfHxV49mtVRq8enjdq1CeQ,1,5
Restaurants,Brio Tuscan Grille,3/6/2015,,Wx0d8jCqhDpX0Amblsc1pQ,1,2
Bars,Double Barrel Roadhouse,3/7/2015,2SMuAlnJExodzooMQmytRA,u2OeUAdLrZG4rUOvXWyCew,1,3
Bars,MIX,3/7/2015,_xKrpaRlx39WxBH9ICBbTQ,XAe8QMzNULnAlTPAkJSP_Q,1,3
Restaurants,Cafe Volare,3/7/2015,VIrBT-6vKSpVT2MEwc-T4g,6g2kdvO_ZeFkXheLZdQA_Q,1,4
Bars,Fleming's Prime Steakhouse & Wine Bar,3/8/2015,e8mYfZ8zw4F8D6skL8jU4w,3gXSBmwDDYfERKLGoVj3qw,1,5
Bars,The Chandelier,3/8/2015,zCB7UWA16n5YFSfDzWIq8g,O7KXKIy8OG9DcdkBK7mY6g,1,1
Bars,Cornish Pasty Co.,3/9/2015,OpK-kSie5wqmwP1y0enlcA,2HmHgW3hRYvXYFmQyQtLuw,1,4
Bars,MIX,3/9/2015,21TX1pRFiRCFOY3FIt3aVg,WAZjeligKET07zPCtGPKjQ,1,4
Restaurants,Trattoria Reggiano,3/10/2015,RK201KTpHgeQ0w5H0xxKyw,MIEayLZgxbU2z_i7o_L2IA,1,4
Bars,Andrea's,3/11/2015,Wh0Li0Ykxh_Gse0SvfbGZw,hdkhQVWj8HzlBFklHuZk6g,1,4
Bars,Gold Spike,3/11/2015,ZOsqhEyIyNtUjnKbcPYBdg,M692cAsdoXNtfHSGZseByw,1,3
Bars,Hogs and Heifers,3/11/2015,Jt4es1b-_e5_3zhU2oeu2g,vLjKm-WzYDOjKPBKvgDh9w,1,1
Bars,She by Morton's,3/11/2015,vO-iZN1w_shDDYXjCkR7oA,D9_Z7NgKHOC4jJLhXujrOw,1,4
Restaurants,Bartolotta Ristorante di Mare,3/12/2015,,mb7e8_R23RL3q5IMHkURWA,1,5
Restaurants,Vit's Pizza,3/12/2015,ktbU3PpVpRq-QQso6-D4bw,kKGJNwPYuNtif4uwwv2u6Q,1,3
Bars,Blondies Sports Bar & Grill,3/13/2015,ipjYJJ8ZD3PlLBZKzuA34w,AzjAZSR1MDQNBPwWoLZXZg,1,5
Bars,Cheyenne Saloon,3/13/2015,tfvDOac_kAeoa_RGuNQcDw,MBZDzN04PlnKUnWUw6-yTQ,1,4
Cafes,The Bistro Buffet,3/14/2015,2Jyc5BXVLXPHmMYxNgL0-w,MbrquU3MmopdnAWrF38D_w,1,2
Restaurants,Buca di Beppo,3/14/2015,qWA7YwPaSqZ8IiMvYyXPhw,7N0D2Z1DAFMyzNVfkIwwCg,1,4
Bars,Nacho Daddy,3/15/2015,XAaCdSLaetb5rKpPjZDtZA,4La9J_QAZ9sEkCCO1cYVVA,1,2
Bars,TGI Friday's,3/15/2015,KT82RLOYLNw3bLB3ivi-TA,y2zwsT-arc0H2rR5yKR2XQ,1,2
Restaurants,Buddy V's Ristorante,3/15/2015,zs38MYA3qZ9ir1Do7lDaHA,2WwMizvZVAwp8C_BXdigpw,1,1
Restaurants,Rocco's NY Pizza,3/15/2015,KhiBaX85mPFoitbZ1Te6jg,zQSsG3m36qZAu02688G8-Q,1,5
Bars,Azuza Hookah Lounge & Cafe,3/16/2015,HrtBArrRnalGz6QpK6ZrJg,p1v8t9bq1MkLDHu2dDdQxw,1,5
Bars,Bar 702,3/16/2015,Pg7frkp-jrr3RpXTw02drw,tKOv-oqIof-zFhypm15dNg,1,2
Bars,The Blind Pig,3/16/2015,4M2IDrBwxgZgaO4n4gScYQ,pKMMRWZDTCqfRSXkPKyo4Q,1,4
Restaurants,Bacio,3/16/2015,kKV9gZOAjnG5nISXBXD77Q,YFUtsFgXA1hAbT2BfQ7VmA,1,3
Restaurants,Buddy V's Ristorante,3/16/2015,nEvhbjhsE5ExS1F9qS212A,3X35uWkQSL2h7FcXqfDmqg,1,3
Restaurants,Rao's,3/16/2015,e26qWoudSBOODQiBA90CwA,JVCuLfMIkAhdn2DzX7FMBQ,1,5
Bars,Blvd. Cocktail Company,3/17/2015,ql1ShzC-sHPhVy0614aCjg,JMH9QGF5MQR1hXCk42aV4g,1,3
Bars,Fleming's Prime Steakhouse & Wine Bar,3/17/2015,ccG75Hli3w3u-txUBbmVXw,6UDerGj4xukPy6hBrOxZVA,1,4
Bars,Slice of Vegas,3/17/2015,oibbAM5yNo9jMzc_VJ_JbQ,6GlZxuf27X7olrtkj09rRQ,1,2
Cafes,The Bagel Cafe,3/17/2015,6MxGdAm7Z4Z6eDapSJcEAw,SM9pUee9_mKBUglbSYwadQ,1,4
Bars,Double Barrel Roadhouse,3/18/2015,fMIwelavY_tXEo5MjNOHKA,WZgq2LvPI3wZPWCla00COg,1,1
Cafes,The Bagel Cafe,3/18/2015,R2QGPbEc-JEGnwihKMMaEA,FdH0LcC1vDPSf2DQ3E0C0Q,1,5
Restaurants,Rao's,3/18/2015,eS_M6yGFPhtenuEE4x2G-A,p7dvahRPZIWL7T6pFA_0dg,1,3
Restaurants,Wolfgang Puck Pizzeria & Cucina,3/18/2015,gY5gWMsOyYuXRT-7BTrmkA,ThYCpRTc8xp3ugerUKgppA,1,4
Bars,Cornish Pasty Co.,3/19/2015,OFHfLk4TIyi88EY5X-kt6A,ynFKEc3rx43CHDbNY1VMsA,1,5
Bars,Minus 5 Ice Lounge,3/19/2015,I7FAhXFQTyyTz4Nf37qhfg,_6QXt-6I2QjvpQ-Yvkwd0A,1,3
Bars,Nacho Daddy,3/19/2015,_R8YHyHi6ycnxGFxviArUw,EjDUk4NealHevRUluLWrUw,1,2
Bars,Rhumbar,3/19/2015,WNjYausLVNAIGRAI-xkoZQ,qQREKuWET5A8lj3B2niArQ,1,4
Bars,The Martini,3/19/2015,iHhhTiD0cFoX_sSz6KII1A,CbXuIuuO05kLx95JhthHcA,1,5
Bars,Morels French Steakhouse & Bistro,3/20/2015,JqhIsV5cAf0VUvzUPEYGCg,nOgvhHtEUhEFomMei2C0Zw,1,5
Bars,SUSHISAMBA Las Vegas,3/20/2015,AqtBvAlUnSNNTGZCxfXavQ,DJHr--nGL1qpBcazPjwLlg,1,2
Bars,Art Bar,3/21/2015,AnLH6BV_EJbZ5SeTVmm_Ug,gz0KE2ovHMcaqQ2-gR1w3g,1,3
Bars,The Peppermill Restaurant & Fireside Lounge,3/21/2015,DQ5M54GoBjGVBb1pEX8KsQ,SEe2Zrn3-P-pQ02STGBYoA,1,4
Bars,Art Bar,3/22/2015,O4fd_RZze3rH_Kpum28lXA,p3ByTmxSRTgVde4IYMXySw,1,5
Bars,Bjs Cocktail Lounge Decatur,3/22/2015,j-iHJG55h2_8v0y0VZVL1Q,4fcRjq0HzDlNsK1GnvFlxA,1,4
Bars,Cornish Pasty Co.,3/22/2015,Hi53ZC9pd68-fenvJfbEvw,L6j7KNncXIOrinkUB-rrXA,1,4
Bars,Dom DeMarco's Pizzeria & Bar,3/22/2015,y0mNu1gO-ocfwZ0phWRuJA,XAh7WAe5hhuKyxW8XQgghw,1,2
Bars,Fleming's Prime Steakhouse & Wine Bar,3/22/2015,OTiKedr6zQTPPU1S5ZvBHw,qctReIfsN-72uZK6L9UNbw,1,5
Bars,Free Zone,3/22/2015,MGAqbnoJDAulm2V65NxMvQ,iM2ChilW9K3-wWb_qGR9pQ,1,2
Bars,The Chandelier,3/22/2015,QJlKW8jhbNlCCU4KLKV58A,jx021JgSzi7TVOMEIJWv-Q,1,4
Bars,The Peppermill Restaurant & Fireside Lounge,3/22/2015,cjc9goZK6mETqObBbVkW2w,_WWeaHWFwFxSjtU-iCy9eQ,1,5
Bars,The Peppermill Restaurant & Fireside Lounge,3/22/2015,Ilf4xwj5o4aIC6ZQqvBCNg,ArpmY3sIbNDJgVfbItWh2Q,1,1
Restaurants,Olive Garden Italian Restaurant,3/22/2015,EFcD9_JFsAEp4TbGimVKbQ,gVoBNmIbFWqtTVHkrHWwYw,1,1
Restaurants,Terra Rossa,3/22/2015,rXpBN_bZYP75zTNog6nOJg,kspiBiIPKDRrwOKkdZjTEg,1,2
Bars,Backstage Bar & Billiards,3/23/2015,z-tQITFM_lTgT1EnaT61UA,JIfwx7kQkp7dOBpqDoCeQg,1,4
