Business Name,Category,City,Customer ID,Date,State,Number of Records,Spend
The Bagel Café,Bars,Enterprise,sQb1iDMVJAKOGjrFdwYqtA,6/9/2015,NV,1,
The Bagel Café,Cafes,Enterprise,sQb1iDMVJAKOGjrFdwYqtA,6/9/2015,NV,1,3.29
Brio Tuscan Grille,Cafes,Enterprise,C42sej-tar42S6e59A1CBQ,6/10/2015,NV,1,
Brio Tuscan Grille,Restaurants,Enterprise,C42sej-tar42S6e59A1CBQ,6/10/2015,NV,1,
Brio Tuscan Grille,Bars,Enterprise,C42sej-tar42S6e59A1CBQ,6/10/2015,NV,1,27.93
CUT,Bars,Enterprise,tGDL_Q77xrrE2QD9K9sDSw,6/10/2015,NV,1,
CUT,Cafes,Enterprise,tGDL_Q77xrrE2QD9K9sDSw,6/10/2015,NV,1,
CUT,Restaurants,Enterprise,tGDL_Q77xrrE2QD9K9sDSw,6/10/2015,NV,1,311.16
Margaritaville,Cafes,Enterprise,0fvMdn6M5PLUQPIVk5HsYQ,6/10/2015,NV,1,
Margaritaville,Restaurants,Enterprise,0fvMdn6M5PLUQPIVk5HsYQ,6/10/2015,NV,1,
Margaritaville,Bars,Enterprise,0fvMdn6M5PLUQPIVk5HsYQ,6/10/2015,NV,1,47.55
SUSHISAMBA Las Vegas,Bars,Enterprise,1w32UX4lKRA18ITs66IjAw,6/10/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Enterprise,1w32UX4lKRA18ITs66IjAw,6/10/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,1w32UX4lKRA18ITs66IjAw,6/10/2015,NV,1,339.12
The Bagel Café,Restaurants,Enterprise,SeE7Om9dLCv6LmiXOkjUMg,6/10/2015,NV,1,
The Bagel Café,Bars,Enterprise,SeE7Om9dLCv6LmiXOkjUMg,6/10/2015,NV,1,
The Bagel Café,Cafes,Enterprise,SeE7Om9dLCv6LmiXOkjUMg,6/10/2015,NV,1,2.87
The Peppermill Restaurant & Fireside Lounge,Bars,Enterprise,CtvmXGt-GSudXnAU7Oh-8Q,6/10/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Enterprise,CtvmXGt-GSudXnAU7Oh-8Q,6/10/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Enterprise,CtvmXGt-GSudXnAU7Oh-8Q,6/10/2015,NV,1,255.39
Brio Tuscan Grille,Restaurants,Enterprise,VvrOVlFzCbkOVX4PsF3BOw,6/11/2015,NV,1,
Brio Tuscan Grille,Cafes,Enterprise,VvrOVlFzCbkOVX4PsF3BOw,6/11/2015,NV,1,
Brio Tuscan Grille,Bars,Enterprise,VvrOVlFzCbkOVX4PsF3BOw,6/11/2015,NV,1,61.39
Frankie's Tiki Room,Cafes,Enterprise,LH3e4CvIxgcKItEmdQFkNg,6/11/2015,NV,1,
Frankie's Tiki Room,Bars,Enterprise,LH3e4CvIxgcKItEmdQFkNg,6/11/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,LH3e4CvIxgcKItEmdQFkNg,6/11/2015,NV,1,148.14
Nora's Cuisine,Restaurants,Enterprise,2BiT4UmTnrnipyJTcBb6QA,6/11/2015,NV,1,
Nora's Cuisine,Cafes,Enterprise,2BiT4UmTnrnipyJTcBb6QA,6/11/2015,NV,1,
Nora's Cuisine,Bars,Enterprise,2BiT4UmTnrnipyJTcBb6QA,6/11/2015,NV,1,21.42
SUSHISAMBA Las Vegas,Cafes,Enterprise,reXzz6CITqFl6JpyPQCX1g,6/11/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Enterprise,reXzz6CITqFl6JpyPQCX1g,6/11/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,reXzz6CITqFl6JpyPQCX1g,6/11/2015,NV,1,241.77
The Bagel Café,Restaurants,Enterprise,R8kIWnvYj6UjzLU3Q-a_Pw,6/11/2015,NV,1,
The Bagel Café,Bars,Enterprise,R8kIWnvYj6UjzLU3Q-a_Pw,6/11/2015,NV,1,
The Bagel Café,Cafes,Enterprise,R8kIWnvYj6UjzLU3Q-a_Pw,6/11/2015,NV,1,10.61
Brio Tuscan Grille,Cafes,Enterprise,JOu4EKGIVcm6WSShCjBf4Q,6/12/2015,NV,1,
Brio Tuscan Grille,Restaurants,Enterprise,JOu4EKGIVcm6WSShCjBf4Q,6/12/2015,NV,1,
Brio Tuscan Grille,Bars,Enterprise,JOu4EKGIVcm6WSShCjBf4Q,6/12/2015,NV,1,89.96
Encore Beach Club,Cafes,Enterprise,dt-PrUupgaDK5qZccBdT9w,6/12/2015,NV,1,
Encore Beach Club,Restaurants,Enterprise,dt-PrUupgaDK5qZccBdT9w,6/12/2015,NV,1,
Encore Beach Club,Bars,Enterprise,dt-PrUupgaDK5qZccBdT9w,6/12/2015,NV,1,28.52
Brio Tuscan Grille,Restaurants,Enterprise,P4P0X_f4zLFWZfeaiIGcXQ,6/13/2015,NV,1,
Brio Tuscan Grille,Cafes,Enterprise,P4P0X_f4zLFWZfeaiIGcXQ,6/13/2015,NV,1,
Brio Tuscan Grille,Bars,Enterprise,P4P0X_f4zLFWZfeaiIGcXQ,6/13/2015,NV,1,76.85
Nora's Cuisine,Restaurants,Enterprise,uck2GHgXy7vAIlgXo7yknw,6/13/2015,NV,1,
Nora's Cuisine,Cafes,Enterprise,uck2GHgXy7vAIlgXo7yknw,6/13/2015,NV,1,
Nora's Cuisine,Bars,Enterprise,uck2GHgXy7vAIlgXo7yknw,6/13/2015,NV,1,69.51
SUSHISAMBA Las Vegas,Bars,Enterprise,lScAaXwR6TeiH59Hv2vjPQ,6/13/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Enterprise,lScAaXwR6TeiH59Hv2vjPQ,6/13/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,lScAaXwR6TeiH59Hv2vjPQ,6/13/2015,NV,1,223.89
Encore Beach Club,Cafes,Enterprise,1fujZVn5be9EooASzMkdng,6/14/2015,NV,1,
Encore Beach Club,Restaurants,Enterprise,1fujZVn5be9EooASzMkdng,6/14/2015,NV,1,
Encore Beach Club,Bars,Enterprise,1fujZVn5be9EooASzMkdng,6/14/2015,NV,1,21.5
Fat Tuesday,Cafes,Enterprise,efiYw01XvuSq_j6Sal_XiQ,6/14/2015,NV,1,
Fat Tuesday,Bars,Enterprise,efiYw01XvuSq_j6Sal_XiQ,6/14/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,efiYw01XvuSq_j6Sal_XiQ,6/14/2015,NV,1,294.9
Fat Tuesday,Cafes,Enterprise,fnltftjCKvrAwvM_h1j0kg,6/14/2015,NV,1,
Fat Tuesday,Bars,Enterprise,fnltftjCKvrAwvM_h1j0kg,6/14/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,fnltftjCKvrAwvM_h1j0kg,6/14/2015,NV,1,299.42
Fat Tuesday,Bars,Enterprise,s5TKbtPmScdaT1XepvdcAg,6/14/2015,NV,1,
Fat Tuesday,Cafes,Enterprise,s5TKbtPmScdaT1XepvdcAg,6/14/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,s5TKbtPmScdaT1XepvdcAg,6/14/2015,NV,1,228.95
LAVO Italian Restaurant & Lounge,Cafes,Enterprise,g4-b_kxuUn6nuRwxpc1PqQ,6/14/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Enterprise,g4-b_kxuUn6nuRwxpc1PqQ,6/14/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Enterprise,g4-b_kxuUn6nuRwxpc1PqQ,6/14/2015,NV,1,29.9
LAVO Italian Restaurant & Lounge,Cafes,Enterprise,gz4IPbqq8C_wQSMS05Rcaw,6/14/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Enterprise,gz4IPbqq8C_wQSMS05Rcaw,6/14/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Enterprise,gz4IPbqq8C_wQSMS05Rcaw,6/14/2015,NV,1,76.16
Margaritaville,Restaurants,Enterprise,5pn0Rb0RSvt7IkPLWsGeZg,6/14/2015,NV,1,
Margaritaville,Cafes,Enterprise,5pn0Rb0RSvt7IkPLWsGeZg,6/14/2015,NV,1,
Margaritaville,Bars,Enterprise,5pn0Rb0RSvt7IkPLWsGeZg,6/14/2015,NV,1,46.23
Margaritaville,Restaurants,Enterprise,Q8V8lSHDFoIqbK4gsqr-EA,6/14/2015,NV,1,
Margaritaville,Cafes,Enterprise,Q8V8lSHDFoIqbK4gsqr-EA,6/14/2015,NV,1,
Margaritaville,Bars,Enterprise,Q8V8lSHDFoIqbK4gsqr-EA,6/14/2015,NV,1,59.91
Scarpetta,Cafes,Enterprise,eXWaWOa03jgSV2zBGRDrAQ,6/14/2015,NV,1,
Scarpetta,Restaurants,Enterprise,eXWaWOa03jgSV2zBGRDrAQ,6/14/2015,NV,1,
Scarpetta,Bars,Enterprise,eXWaWOa03jgSV2zBGRDrAQ,6/14/2015,NV,1,78.61
SUSHISAMBA Las Vegas,Cafes,Enterprise,TKkT42aG8GNoOIlUFRkBYQ,6/14/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Enterprise,TKkT42aG8GNoOIlUFRkBYQ,6/14/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,TKkT42aG8GNoOIlUFRkBYQ,6/14/2015,NV,1,-120.83
SUSHISAMBA Las Vegas,Bars,Enterprise,UTtK5S4o7yhHsNcPMI9RMg,6/14/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Enterprise,UTtK5S4o7yhHsNcPMI9RMg,6/14/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,UTtK5S4o7yhHsNcPMI9RMg,6/14/2015,NV,1,227.16
The Chandelier,Bars,Enterprise,uZnfY6YJnzn4zddK6HYQ1A,6/14/2015,NV,1,
The Chandelier,Cafes,Enterprise,uZnfY6YJnzn4zddK6HYQ1A,6/14/2015,NV,1,
The Chandelier,Restaurants,Enterprise,uZnfY6YJnzn4zddK6HYQ1A,6/14/2015,NV,1,40.72
Brio Tuscan Grille,Restaurants,Enterprise,qnnieCU8EXZyojWuKg1iVQ,6/15/2015,NV,1,
Brio Tuscan Grille,Cafes,Enterprise,qnnieCU8EXZyojWuKg1iVQ,6/15/2015,NV,1,
Brio Tuscan Grille,Bars,Enterprise,qnnieCU8EXZyojWuKg1iVQ,6/15/2015,NV,1,8.89
Fat Tuesday,Bars,Enterprise,4jBdBhngtrcGzTDKjKbmlQ,6/15/2015,NV,1,
Fat Tuesday,Cafes,Enterprise,4jBdBhngtrcGzTDKjKbmlQ,6/15/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,4jBdBhngtrcGzTDKjKbmlQ,6/15/2015,NV,1,189.21
Frankie's Tiki Room,Bars,Enterprise,2t2O_joazRORBlUttB8Fhg,6/15/2015,NV,1,
Frankie's Tiki Room,Cafes,Enterprise,2t2O_joazRORBlUttB8Fhg,6/15/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,2t2O_joazRORBlUttB8Fhg,6/15/2015,NV,1,122.16
The Peppermill Restaurant & Fireside Lounge,Bars,Enterprise,ddKobMKnrSfWPCnedHLjXA,6/15/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Enterprise,ddKobMKnrSfWPCnedHLjXA,6/15/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Enterprise,ddKobMKnrSfWPCnedHLjXA,6/15/2015,NV,1,221.02
SUSHISAMBA Las Vegas,Bars,Enterprise,1w32UX4lKRA18ITs66IjAw,6/16/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Enterprise,1w32UX4lKRA18ITs66IjAw,6/16/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,1w32UX4lKRA18ITs66IjAw,6/16/2015,NV,1,404.96
SUSHISAMBA Las Vegas,Bars,Enterprise,BripuS4ZR94dXVNkr01sfw,6/16/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Enterprise,BripuS4ZR94dXVNkr01sfw,6/16/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,BripuS4ZR94dXVNkr01sfw,6/16/2015,NV,1,355.42
SUSHISAMBA Las Vegas,Bars,Enterprise,lScAaXwR6TeiH59Hv2vjPQ,6/16/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Enterprise,lScAaXwR6TeiH59Hv2vjPQ,6/16/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,lScAaXwR6TeiH59Hv2vjPQ,6/16/2015,NV,1,-67.52
The Bagel Café,Bars,Enterprise,SeE7Om9dLCv6LmiXOkjUMg,6/16/2015,NV,1,
The Bagel Café,Restaurants,Enterprise,SeE7Om9dLCv6LmiXOkjUMg,6/16/2015,NV,1,
The Bagel Café,Cafes,Enterprise,SeE7Om9dLCv6LmiXOkjUMg,6/16/2015,NV,1,48.22
The Peppermill Restaurant & Fireside Lounge,Bars,Enterprise,xBTW76iI6Nos0l1SBbDZSg,6/16/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Enterprise,xBTW76iI6Nos0l1SBbDZSg,6/16/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Enterprise,xBTW76iI6Nos0l1SBbDZSg,6/16/2015,NV,1,313.78
Encore Beach Club,Restaurants,Enterprise,17LPTsu4RgqTZ3SxsGzzxw,6/17/2015,NV,1,
Encore Beach Club,Cafes,Enterprise,17LPTsu4RgqTZ3SxsGzzxw,6/17/2015,NV,1,
Encore Beach Club,Bars,Enterprise,17LPTsu4RgqTZ3SxsGzzxw,6/17/2015,NV,1,46.64
Encore Beach Club,Cafes,Enterprise,b21aIGgv-8xrpD0C3ZfQuQ,6/17/2015,NV,1,
Encore Beach Club,Restaurants,Enterprise,b21aIGgv-8xrpD0C3ZfQuQ,6/17/2015,NV,1,
Encore Beach Club,Bars,Enterprise,b21aIGgv-8xrpD0C3ZfQuQ,6/17/2015,NV,1,24.3
Frankie's Tiki Room,Cafes,Enterprise,0ZJZPgwqFHJE397ZKB9ziA,6/17/2015,NV,1,
Frankie's Tiki Room,Bars,Enterprise,0ZJZPgwqFHJE397ZKB9ziA,6/17/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,0ZJZPgwqFHJE397ZKB9ziA,6/17/2015,NV,1,207.45
Margaritaville,Restaurants,Enterprise,dt-PrUupgaDK5qZccBdT9w,6/17/2015,NV,1,
Margaritaville,Cafes,Enterprise,dt-PrUupgaDK5qZccBdT9w,6/17/2015,NV,1,
Margaritaville,Bars,Enterprise,dt-PrUupgaDK5qZccBdT9w,6/17/2015,NV,1,44.47
SUSHISAMBA Las Vegas,Bars,Enterprise,2Zhh-gmwK0cnBIuTm5Dz_Q,6/17/2015,NV,1,
SUSHISAMBA Las Vegas,Cafes,Enterprise,2Zhh-gmwK0cnBIuTm5Dz_Q,6/17/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,2Zhh-gmwK0cnBIuTm5Dz_Q,6/17/2015,NV,1,340.56
The Chandelier,Cafes,Enterprise,2BiT4UmTnrnipyJTcBb6QA,6/17/2015,NV,1,
The Chandelier,Bars,Enterprise,2BiT4UmTnrnipyJTcBb6QA,6/17/2015,NV,1,
The Chandelier,Restaurants,Enterprise,2BiT4UmTnrnipyJTcBb6QA,6/17/2015,NV,1,275.45
The Chandelier,Cafes,Enterprise,Bb2X4kNgWq1pBmicyNz2qg,6/17/2015,NV,1,
The Chandelier,Bars,Enterprise,Bb2X4kNgWq1pBmicyNz2qg,6/17/2015,NV,1,
The Chandelier,Restaurants,Enterprise,Bb2X4kNgWq1pBmicyNz2qg,6/17/2015,NV,1,331.7
Fat Tuesday,Cafes,Enterprise,Rj0NbPLgbff4vW1lA8nmvA,6/18/2015,NV,1,
Fat Tuesday,Bars,Enterprise,Rj0NbPLgbff4vW1lA8nmvA,6/18/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,Rj0NbPLgbff4vW1lA8nmvA,6/18/2015,NV,1,153.81
LAVO Italian Restaurant & Lounge,Restaurants,Enterprise,vZqL95LDeEGEFVLy98-eMA,6/18/2015,NV,1,
LAVO Italian Restaurant & Lounge,Cafes,Enterprise,vZqL95LDeEGEFVLy98-eMA,6/18/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Enterprise,vZqL95LDeEGEFVLy98-eMA,6/18/2015,NV,1,36.4
Margaritaville,Cafes,Enterprise,ibOgVlxQxJAijBaQnyoGeg,6/18/2015,NV,1,
Margaritaville,Restaurants,Enterprise,ibOgVlxQxJAijBaQnyoGeg,6/18/2015,NV,1,
Margaritaville,Bars,Enterprise,ibOgVlxQxJAijBaQnyoGeg,6/18/2015,NV,1,8.28
Scarpetta,Cafes,Enterprise,HLe1DT83kndSGXTge6DPvQ,6/18/2015,NV,1,
Scarpetta,Restaurants,Enterprise,HLe1DT83kndSGXTge6DPvQ,6/18/2015,NV,1,
Scarpetta,Bars,Enterprise,HLe1DT83kndSGXTge6DPvQ,6/18/2015,NV,1,6.21
The Bagel Café,Bars,Enterprise,kH1fW7g_ZfURHsNkUb9TJA,6/18/2015,NV,1,
The Bagel Café,Restaurants,Enterprise,kH1fW7g_ZfURHsNkUb9TJA,6/18/2015,NV,1,
The Bagel Café,Cafes,Enterprise,kH1fW7g_ZfURHsNkUb9TJA,6/18/2015,NV,1,37.7
The Chandelier,Cafes,Enterprise,3Fs-KWWt7INs57uk32SmRQ,6/18/2015,NV,1,
The Chandelier,Bars,Enterprise,3Fs-KWWt7INs57uk32SmRQ,6/18/2015,NV,1,
The Chandelier,Restaurants,Enterprise,3Fs-KWWt7INs57uk32SmRQ,6/18/2015,NV,1,248.92
The Peppermill Restaurant & Fireside Lounge,Cafes,Enterprise,802-h3XRJWZ8C5aARlEIEQ,6/18/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Enterprise,802-h3XRJWZ8C5aARlEIEQ,6/18/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Enterprise,802-h3XRJWZ8C5aARlEIEQ,6/18/2015,NV,1,77.61
The Peppermill Restaurant & Fireside Lounge,Bars,Enterprise,efiYw01XvuSq_j6Sal_XiQ,6/18/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Cafes,Enterprise,efiYw01XvuSq_j6Sal_XiQ,6/18/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Enterprise,efiYw01XvuSq_j6Sal_XiQ,6/18/2015,NV,1,217.14
The Peppermill Restaurant & Fireside Lounge,Cafes,Enterprise,XJMSexMQLfy8oc4o7s05ZQ,6/18/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Enterprise,XJMSexMQLfy8oc4o7s05ZQ,6/18/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Enterprise,XJMSexMQLfy8oc4o7s05ZQ,6/18/2015,NV,1,202.65
Fat Tuesday,Bars,Enterprise,1XxaU8Bsuz-E87TLGTQXsg,6/19/2015,NV,1,
Fat Tuesday,Cafes,Enterprise,1XxaU8Bsuz-E87TLGTQXsg,6/19/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,1XxaU8Bsuz-E87TLGTQXsg,6/19/2015,NV,1,251.29
Fat Tuesday,Cafes,Enterprise,qvwHgfU0TwVJFx2KvaRXRA,6/19/2015,NV,1,
Fat Tuesday,Bars,Enterprise,qvwHgfU0TwVJFx2KvaRXRA,6/19/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,qvwHgfU0TwVJFx2KvaRXRA,6/19/2015,NV,1,10.21
Fat Tuesday,Cafes,Enterprise,usS63wQL_v5dCpM_rAH6Fg,6/19/2015,NV,1,
Fat Tuesday,Bars,Enterprise,usS63wQL_v5dCpM_rAH6Fg,6/19/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,usS63wQL_v5dCpM_rAH6Fg,6/19/2015,NV,1,263.62
LAVO Italian Restaurant & Lounge,Cafes,Enterprise,jZorX8qv1Wc5DjAtHGPUlQ,6/19/2015,NV,1,
LAVO Italian Restaurant & Lounge,Restaurants,Enterprise,jZorX8qv1Wc5DjAtHGPUlQ,6/19/2015,NV,1,
LAVO Italian Restaurant & Lounge,Bars,Enterprise,jZorX8qv1Wc5DjAtHGPUlQ,6/19/2015,NV,1,41.11
CUT,Cafes,Enterprise,FwzXiPL8nY3PmmHjRP1h_g,6/20/2015,NV,1,
CUT,Bars,Enterprise,FwzXiPL8nY3PmmHjRP1h_g,6/20/2015,NV,1,
CUT,Restaurants,Enterprise,FwzXiPL8nY3PmmHjRP1h_g,6/20/2015,NV,1,416.31
Frankie's Tiki Room,Cafes,Enterprise,eCDw3JWjansxAQnfwGozgQ,6/20/2015,NV,1,
Frankie's Tiki Room,Bars,Enterprise,eCDw3JWjansxAQnfwGozgQ,6/20/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,eCDw3JWjansxAQnfwGozgQ,6/20/2015,NV,1,116.16
Fat Tuesday,Cafes,Enterprise,RLmUj1QGMz2dLBcdayuBiw,6/21/2015,NV,1,
Fat Tuesday,Bars,Enterprise,RLmUj1QGMz2dLBcdayuBiw,6/21/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,RLmUj1QGMz2dLBcdayuBiw,6/21/2015,NV,1,163.01
SUSHISAMBA Las Vegas,Cafes,Enterprise,V1qmCtP5bAat9CSRugNXZA,6/21/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Enterprise,V1qmCtP5bAat9CSRugNXZA,6/21/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,V1qmCtP5bAat9CSRugNXZA,6/21/2015,NV,1,277.3
The Bagel Café,Restaurants,Enterprise,f8LTSe-dO_giyJ2694Zk9A,6/21/2015,NV,1,
The Bagel Café,Bars,Enterprise,f8LTSe-dO_giyJ2694Zk9A,6/21/2015,NV,1,
The Bagel Café,Cafes,Enterprise,f8LTSe-dO_giyJ2694Zk9A,6/21/2015,NV,1,8.29
The Peppermill Restaurant & Fireside Lounge,Cafes,Enterprise,_6bFXoUrzam_1SzP3bFLXA,6/21/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Bars,Enterprise,_6bFXoUrzam_1SzP3bFLXA,6/21/2015,NV,1,
The Peppermill Restaurant & Fireside Lounge,Restaurants,Enterprise,_6bFXoUrzam_1SzP3bFLXA,6/21/2015,NV,1,258.35
Frankie's Tiki Room,Bars,Enterprise,spZ06v78ERelJilKdQETuA,6/22/2015,NV,1,
Frankie's Tiki Room,Cafes,Enterprise,spZ06v78ERelJilKdQETuA,6/22/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,spZ06v78ERelJilKdQETuA,6/22/2015,NV,1,134.68
Nora's Cuisine,Cafes,Enterprise,m8vVTi2b-SWv3EJrvrruMg,6/22/2015,NV,1,
Nora's Cuisine,Restaurants,Enterprise,m8vVTi2b-SWv3EJrvrruMg,6/22/2015,NV,1,
Nora's Cuisine,Bars,Enterprise,m8vVTi2b-SWv3EJrvrruMg,6/22/2015,NV,1,75.79
Frankie's Tiki Room,Bars,Enterprise,4IBXnq5ia-27waHfZYGilQ,6/23/2015,NV,1,
Frankie's Tiki Room,Cafes,Enterprise,4IBXnq5ia-27waHfZYGilQ,6/23/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,4IBXnq5ia-27waHfZYGilQ,6/23/2015,NV,1,234.25
Frankie's Tiki Room,Bars,Enterprise,XnXR4JGi5m5LyIG2OpQLAQ,6/23/2015,NV,1,
Frankie's Tiki Room,Cafes,Enterprise,XnXR4JGi5m5LyIG2OpQLAQ,6/23/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,XnXR4JGi5m5LyIG2OpQLAQ,6/23/2015,NV,1,197.57
Nora's Cuisine,Restaurants,Enterprise,JOu4EKGIVcm6WSShCjBf4Q,6/23/2015,NV,1,
Nora's Cuisine,Cafes,Enterprise,JOu4EKGIVcm6WSShCjBf4Q,6/23/2015,NV,1,
Nora's Cuisine,Bars,Enterprise,JOu4EKGIVcm6WSShCjBf4Q,6/23/2015,NV,1,30.74
The Chandelier,Bars,Enterprise,U3ESRt3OCiWSce0leUFJgg,6/23/2015,NV,1,
The Chandelier,Cafes,Enterprise,U3ESRt3OCiWSce0leUFJgg,6/23/2015,NV,1,
The Chandelier,Restaurants,Enterprise,U3ESRt3OCiWSce0leUFJgg,6/23/2015,NV,1,256.39
Brio Tuscan Grille,Cafes,Enterprise,yMwn3FX0HO_OU8KcwOcXeg,6/24/2015,NV,1,
Brio Tuscan Grille,Restaurants,Enterprise,yMwn3FX0HO_OU8KcwOcXeg,6/24/2015,NV,1,
Brio Tuscan Grille,Bars,Enterprise,yMwn3FX0HO_OU8KcwOcXeg,6/24/2015,NV,1,138.7
CUT,Bars,Enterprise,G0D9PxpdenszALnHqRT5ug,6/24/2015,NV,1,
CUT,Cafes,Enterprise,G0D9PxpdenszALnHqRT5ug,6/24/2015,NV,1,
CUT,Restaurants,Enterprise,G0D9PxpdenszALnHqRT5ug,6/24/2015,NV,1,138.6
CUT,Cafes,Enterprise,V0if1DQ0MaTY-shWddXCsA,6/24/2015,NV,1,
CUT,Bars,Enterprise,V0if1DQ0MaTY-shWddXCsA,6/24/2015,NV,1,
CUT,Restaurants,Enterprise,V0if1DQ0MaTY-shWddXCsA,6/24/2015,NV,1,188.87
Fat Tuesday,Bars,Enterprise,nG--zl-nL4iX5vU6TIDh9w,6/24/2015,NV,1,
Fat Tuesday,Cafes,Enterprise,nG--zl-nL4iX5vU6TIDh9w,6/24/2015,NV,1,
Fat Tuesday,Restaurants,Enterprise,nG--zl-nL4iX5vU6TIDh9w,6/24/2015,NV,1,103.81
Frankie's Tiki Room,Cafes,Enterprise,XWwGb9s879FxazVjkSdXjQ,6/24/2015,NV,1,
Frankie's Tiki Room,Bars,Enterprise,XWwGb9s879FxazVjkSdXjQ,6/24/2015,NV,1,
Frankie's Tiki Room,Restaurants,Enterprise,XWwGb9s879FxazVjkSdXjQ,6/24/2015,NV,1,255.07
SUSHISAMBA Las Vegas,Cafes,Enterprise,UBFOklzRQ27KeTD8zWTqOg,6/24/2015,NV,1,
SUSHISAMBA Las Vegas,Bars,Enterprise,UBFOklzRQ27KeTD8zWTqOg,6/24/2015,NV,1,
SUSHISAMBA Las Vegas,Restaurants,Enterprise,UBFOklzRQ27KeTD8zWTqOg,6/24/2015,NV,1,263.28
The Chandelier,Cafes,Enterprise,4IBXnq5ia-27waHfZYGilQ,6/24/2015,NV,1,
The Chandelier,Bars,Enterprise,4IBXnq5ia-27waHfZYGilQ,6/24/2015,NV,1,
The Chandelier,Restaurants,Enterprise,4IBXnq5ia-27waHfZYGilQ,6/24/2015,NV,1,-13.23
Margaritaville,Restaurants,Enterprise,_cdM8vgagBmo3S2PcAycYQ,6/25/2015,NV,1,
Margaritaville,Cafes,Enterprise,_cdM8vgagBmo3S2PcAycYQ,6/25/2015,NV,1,
Margaritaville,Bars,Enterprise,_cdM8vgagBmo3S2PcAycYQ,6/25/2015,NV,1,16.64
Nora's Cuisine,Restaurants,Enterprise,rzG4hD7FYVWkitB_2qLCsA,6/25/2015,NV,1,
Nora's Cuisine,Cafes,Enterprise,rzG4hD7FYVWkitB_2qLCsA,6/25/2015,NV,1,
Nora's Cuisine,Bars,Enterprise,rzG4hD7FYVWkitB_2qLCsA,6/25/2015,NV,1,35.25
Encore Beach Club,Restaurants,Enterprise,XWwGb9s879FxazVjkSdXjQ,6/26/2015,NV,1,
Encore Beach Club,Cafes,Enterprise,XWwGb9s879FxazVjkSdXjQ,6/26/2015,NV,1,
